order_id,order_status,customer,order_date,order_quantity,sales,discount,product_category,product_sub_category
40101,Order Finished,John Lee,2009-01-31,46,4376120,0.1,Technology,Computer Peripherals
42565,Order Finished,Joe Elijah,2010-09-22,33,567600,0.04,Office Supplies,Binders & Binder Accessories
42823,Order Returned,Steve Chapman,2010-06-25,8,98280,0.05,Office Supplies,Paper
43398,Order Finished,John Lee,2011-04-24,10,3201700,0.07,Furniture,Tables
44002,Order Finished,John Lee,2009-02-07,46,641860,0.05,Office Supplies,Paper
44359,Order Finished,Keith Dawkins,2010-11-29,19,226400,0.1,Office Supplies,Pens & Art Supplies
44871,Order Finished,Denise Monton,2011-05-03,27,188920,0.02,Office Supplies,Pens & Art Supplies
46055,Order Finished,Marc Crier,2012-06-02,25,2582400,0.04,Technology,Computer Peripherals
46624,Order Finished,Keith Dawkins,2010-04-26,28,220400,0.07,Office Supplies,Labels
47079,Order Returned,Ed Braxton,2011-12-16,34,2139700,0.07,Furniture,Tables
47494,Order Returned,Marc Crier,2009-07-01,42,3935660,0.04,Technology,Computer Peripherals
47938,Order Finished,Lindsay Williams,2009-06-24,17,567307,0.09,Technology,Telephones & Communication
48032,Order Finished,John Lee,2010-08-26,42,618340,0.09,Office Supplies,Appliances
49062,Order Finished,Ed Braxton,2012-04-11,33,206640,0.0,Office Supplies,Pens & Art Supplies
49541,Order Finished,Joe Elijah,2009-01-16,35,1007500,0.0,Office Supplies,Storage & Organization
49799,Order Finished,Keith Dawkins,2009-08-24,4,3229940,0.05,Furniture,Tables
49828,Order Finished,Ed Braxton,2011-08-30,39,544780,0.03,Office Supplies,Paper
50054,Order Finished,Cynthia Delaney,2010-09-06,50,10738920,0.0,Technology,Office Machines
50370,Order Finished,Marc Crier,2012-11-06,25,244100,0.0,Office Supplies,Binders & Binder Accessories
51009,Order Finished,Scot Wooten,2011-11-05,10,96000,0.09,Furniture,Office Furnishings
55200,Order Finished,Joe Elijah,2010-08-28,33,1010160,0.01,Office Supplies,Binders & Binder Accessories
55808,Order Returned,Ed Braxton,2011-02-14,6,1660560,0.0,Furniture,Chairs & Chairmats
55937,Order Finished,Stefanie Holloman,2009-01-26,10,785540,0.09,Technology,Computer Peripherals
56161,Order Finished,Ed Braxton,2012-04-14,38,3008440,0.02,Technology,Computer Peripherals
57477,Order Finished,Ed Braxton,2010-09-26,50,1490960,0.02,Office Supplies,Appliances
59044,Order Finished,Phillip Flathmann,2011-07-20,6,40380,0.02,Office Supplies,Labels
59204,Order Finished,Corey Catlett,2012-02-29,25,303500,0.04,Office Supplies,Binders & Binder Accessories
59969,Order Finished,Ed Braxton,2012-01-11,42,875460,0.01,Office Supplies,Envelopes
166,Order Finished,Valerie Takahito,2011-09-11,10,1135872,0.02,Technology,Telephones & Communication
197,Order Finished,Penelope Sewall,2011-04-06,23,621040,0.01,Office Supplies,"Scissors, Rulers & Trimmers"
231,Order Finished,Sean Braxton,2009-09-28,2,1379480,0.06,Office Supplies,Appliances
487,Order Finished,Valerie Dominguez,2012-08-17,19,420800,0.07,Office Supplies,Appliances
710,Order Returned,Susan Mac Kendrick,2010-01-01,42,323540,0.01,Office Supplies,Binders & Binder Accessories
801,Order Finished,Thais Sissman,2012-02-17,20,119700,0.03,Office Supplies,Pens & Art Supplies
870,Order Finished,Valerie Dominguez,2010-06-19,23,3322080,0.04,Office Supplies,Appliances
1253,Order Finished,Tanja Norvell,2010-01-25,15,988680,0.05,Office Supplies,Storage & Organization
1542,Order Finished,Linda Southworth,2010-09-14,47,4300500,0.06,Office Supplies,Appliances
2497,Order Finished,Michael Moore,2012-08-26,21,7258235,0.06,Technology,Telephones & Communication
2630,Order Finished,Patrick Ryan,2012-10-23,31,293020,0.04,Office Supplies,Paper
2688,Order Finished,Thais Sissman,2012-01-23,31,4160070,0.1,Technology,Telephones & Communication
2816,Order Finished,Ross Baird,2009-09-19,35,1575120,0.0,Office Supplies,Pens & Art Supplies
2818,Order Finished,Ross Baird,2009-12-11,37,1131820,0.05,Furniture,Office Furnishings
3040,Order Finished,Tracy Zic,2010-04-11,13,196780,0.01,Office Supplies,Paper
3108,Order Finished,Jack Garza,2010-08-04,36,130780,0.09,Office Supplies,Pens & Art Supplies
3459,Order Finished,Gary Mc Garr,2009-07-27,24,4304808,0.1,Technology,Telephones & Communication
3488,Order Finished,Mick Crebagga,2011-01-07,39,9338380,0.06,Furniture,Chairs & Chairmats
3492,Order Finished,Roy Skaria,2009-11-23,35,4787260,0.04,Office Supplies,Binders & Binder Accessories
3553,Order Finished,Roy Skaria,2009-05-17,7,41000,0.06,Office Supplies,Pens & Art Supplies
3622,Order Finished,Steven Ward,2011-11-26,16,153200,0.01,Office Supplies,Binders & Binder Accessories
3810,Order Finished,Tanja Norvell,2012-09-16,40,443720,0.09,Office Supplies,Appliances
4451,Order Finished,Tanja Norvell,2009-09-30,47,1985900,0.04,Office Supplies,Pens & Art Supplies
4516,Order Finished,Ryan Crowe,2009-03-28,42,589560,0.05,Office Supplies,Paper
4578,Order Finished,Roy Skaria,2012-09-12,45,565420,0.09,Office Supplies,Paper
5281,Order Finished,Irene Maddox,2011-11-01,36,9467400,0.0,Furniture,Chairs & Chairmats
5635,Order Finished,Nick Radford,2012-08-15,17,397560,0.02,Office Supplies,Binders & Binder Accessories
5696,Order Finished,Theresa Swint,2011-05-03,4,4412340,0.02,Office Supplies,Binders & Binder Accessories
5921,Order Finished,Maurice Satty,2009-04-06,27,769480,0.01,Office Supplies,Storage & Organization
6241,Order Returned,Henry Goldwyn,2009-12-29,24,267880,0.08,Office Supplies,Pens & Art Supplies
6406,Order Finished,Mick Crebagga,2009-08-14,43,185260,0.05,Office Supplies,"Scissors, Rulers & Trimmers"
6854,Order Finished,Victor Price,2009-01-06,1,44260,0.07,Office Supplies,Binders & Binder Accessories
7335,Order Finished,Maureen Grace,2010-05-29,43,7363499,0.01,Technology,Telephones & Communication
7457,Order Finished,Eric Hoffmann,2010-09-30,36,4600900,0.02,Office Supplies,Envelopes
7653,Order Finished,Jill Stevenson,2012-02-27,32,2850120,0.1,Office Supplies,Paper
7783,Order Finished,Evan Bailliet,2012-01-12,3,62700,0.03,Office Supplies,Binders & Binder Accessories
8130,Order Finished,Russell D'Ascenzo,2012-05-13,15,132660,0.03,Office Supplies,Binders & Binder Accessories
8294,Order Finished,Gary Hwang,2012-06-20,28,395148,0.05,Technology,Telephones & Communication
8384,Order Finished,Meg Tillman,2010-05-05,37,9871440,0.07,Furniture,Bookcases
8580,Order Finished,Joseph Airdo,2011-03-22,12,302980,0.0,Office Supplies,Envelopes
8646,Order Finished,Emily Ducich,2009-04-09,8,171700,0.03,Office Supplies,Appliances
8993,Order Finished,Stewart Visinsky,2011-05-28,41,344300,0.02,Office Supplies,Labels
8996,Order Finished,Tanja Norvell,2011-06-02,13,1544535,0.02,Technology,Telephones & Communication
8998,Order Finished,Linda Southworth,2010-01-03,37,3535760,0.07,Office Supplies,Appliances
9124,Order Finished,Henry Goldwyn,2011-10-16,17,5275560,0.04,Technology,Computer Peripherals
9152,Order Returned,Steven Cartwright,2010-08-20,43,585616,0.05,Technology,Telephones & Communication
9312,Order Finished,Steven Cartwright,2012-05-18,43,2321100,0.05,Furniture,Chairs & Chairmats
9700,Order Finished,Sue Ann Reed,2011-08-08,35,212120,0.08,Office Supplies,"Scissors, Rulers & Trimmers"
9826,Order Finished,Irene Maddox,2012-03-22,7,263220,0.01,Technology,Computer Peripherals
10081,Order Finished,Sanjit Engle,2010-08-07,49,2116860,0.02,Furniture,Office Furnishings
10272,Order Finished,Katherine Ducich,2009-01-17,3,598160,0.03,Office Supplies,Envelopes
10530,Order Finished,Victor Price,2009-01-27,4,754426,0.02,Technology,Telephones & Communication
11270,Order Finished,Tanja Norvell,2011-06-30,15,280140,0.04,Office Supplies,Binders & Binder Accessories
11431,Order Finished,Eric Hoffmann,2012-08-01,5,79360,0.09,Office Supplies,Paper
11815,Order Finished,Mike Gockenbach,2011-09-12,22,702540,0.08,Office Supplies,"Scissors, Rulers & Trimmers"
12097,Order Finished,Tanja Norvell,2010-11-09,9,99780,0.06,Office Supplies,Paper
12196,Order Finished,Tracy Zic,2010-06-02,32,1199040,0.04,Technology,Office Machines
12451,Order Returned,Thais Sissman,2010-04-19,26,7324320,0.01,Furniture,Bookcases
12483,Order Returned,Tom Zandusky,2010-08-04,14,3352880,0.02,Office Supplies,Binders & Binder Accessories
12867,Order Finished,Thais Sissman,2011-03-11,6,254980,0.08,Technology,Computer Peripherals
12903,Order Returned,Sue Ann Reed,2009-09-25,2,126854,0.07,Technology,Telephones & Communication
13762,Order Finished,Denny Joy,2010-06-21,8,110000,0.05,Office Supplies,Binders & Binder Accessories
14336,Order Finished,Steven Ward,2009-11-18,4,349100,0.05,Technology,Computer Peripherals
14400,Order Finished,Henia Zydlo,2009-02-04,32,148680,0.05,Office Supplies,Binders & Binder Accessories
14500,Order Finished,Tracy Collins,2011-06-24,44,1679400,0.07,Office Supplies,Paper
14534,Order Returned,Valerie Dominguez,2010-07-18,46,1491980,0.02,Technology,Computer Peripherals
14884,Order Finished,Michael Moore,2011-09-27,6,947971,0.06,Technology,Telephones & Communication
15075,Order Finished,Natalie Webber,2009-10-04,24,3096860,0.02,Furniture,Office Furnishings
15234,Order Finished,Toby Knight,2010-03-12,21,4371907,0.1,Technology,Telephones & Communication
15270,Order Finished,Maria Zettner,2009-01-31,36,515820,0.0,Office Supplies,Paper
15335,Order Finished,Thea Hudgings,2010-09-17,26,1531920,0.1,Technology,Computer Peripherals
15712,Order Returned,Natalie Webber,2012-12-04,1,205800,0.07,Furniture,Bookcases
15906,Order Finished,Ross Baird,2010-09-27,8,4349920,0.05,Technology,Office Machines
16005,Order Finished,Maurice Satty,2012-12-24,7,102060,0.09,Office Supplies,Binders & Binder Accessories
16225,Order Finished,Tanja Norvell,2009-05-28,30,1100580,0.03,Office Supplies,Storage & Organization
16262,Order Finished,Linda Southworth,2011-01-01,11,125680,0.06,Office Supplies,Paper
16775,Order Finished,Natalie Webber,2012-11-22,49,4938300,0.04,Office Supplies,Paper
16834,Order Finished,Sue Ann Reed,2010-10-23,33,926840,0.08,Office Supplies,Binders & Binder Accessories
16837,Order Finished,Jill Stevenson,2011-01-21,4,1994000,0.09,Furniture,Chairs & Chairmats
16866,Order Finished,Penelope Sewall,2012-02-06,43,4715817,0.06,Technology,Telephones & Communication
17058,Order Returned,Gary Hwang,2011-01-01,15,145340,0.04,Office Supplies,Paper
17508,Order Returned,Roy Skaria,2012-06-27,50,198160,0.01,Office Supplies,Pens & Art Supplies
18592,Order Finished,Nora Pelletier,2012-09-30,2,51440,0.04,Office Supplies,"Scissors, Rulers & Trimmers"
18851,Order Finished,Thea Hudgings,2012-12-16,32,408420,0.04,Office Supplies,Paper
18853,Order Finished,Gary Hwang,2010-01-17,33,447760,0.03,Office Supplies,Pens & Art Supplies
18884,Order Finished,Nora Pelletier,2011-06-24,5,262540,0.1,Furniture,Chairs & Chairmats
19300,Order Finished,Denny Joy,2009-12-16,10,157440,0.1,Office Supplies,Paper
19361,Order Finished,Valerie Takahito,2012-09-23,21,1577700,0.06,Office Supplies,Binders & Binder Accessories
19557,Order Finished,Valerie Dominguez,2011-10-30,26,133200,0.08,Office Supplies,Rubber Bands
19586,Order Finished,Gary Hwang,2012-11-01,36,141260,0.1,Office Supplies,"Scissors, Rulers & Trimmers"
19718,Order Returned,Victor Price,2012-06-24,6,179500,0.03,Technology,Office Machines
19744,Order Finished,Natalie Webber,2010-03-14,41,956760,0.09,Office Supplies,Appliances
20069,Order Finished,Jack Garza,2009-09-26,6,494300,0.07,Furniture,Office Furnishings
20103,Order Finished,Thais Sissman,2010-02-11,30,629860,0.0,Technology,Office Machines
20135,Order Finished,Susan Mac Kendrick,2009-06-30,44,230480,0.03,Office Supplies,Labels
20166,Order Finished,Mick Crebagga,2009-03-04,6,1947724,0.1,Technology,Telephones & Communication
20192,Order Finished,Henia Zydlo,2010-10-06,35,3249340,0.04,Technology,Computer Peripherals
20229,Order Finished,Gary Hwang,2009-10-30,47,232120,0.1,Office Supplies,Rubber Bands
20966,Order Finished,Mike Gockenbach,2010-09-18,10,78840,0.06,Office Supplies,Pens & Art Supplies
21063,Order Finished,Mike Gockenbach,2011-04-15,49,754040,0.0,Office Supplies,Pens & Art Supplies
21412,Order Finished,Nora Pelletier,2011-07-13,38,274140,0.09,Office Supplies,Binders & Binder Accessories
21442,Order Finished,Thea Hudgings,2009-12-25,48,5925920,0.02,Furniture,Bookcases
21444,Order Finished,Maurice Satty,2011-04-15,17,68320,0.09,Office Supplies,Pens & Art Supplies
21861,Order Finished,Tom Zandusky,2009-08-18,5,489800,0.06,Technology,Computer Peripherals
21956,Order Finished,Natalie Webber,2011-02-01,2,250546,0.02,Technology,Telephones & Communication
22051,Order Finished,Michael Moore,2011-12-30,39,418660,0.01,Office Supplies,Paper
22085,Order Finished,Gary Hwang,2012-03-09,41,531220,0.1,Office Supplies,Paper
22086,Order Finished,Jamie Frazer,2011-12-15,21,4078660,0.08,Furniture,Chairs & Chairmats
22118,Order Finished,Natalie Webber,2009-01-18,50,5685080,0.05,Office Supplies,Binders & Binder Accessories
22304,Order Finished,Joseph Airdo,2011-11-25,24,80480,0.1,Office Supplies,Pens & Art Supplies
22919,Order Finished,Irene Maddox,2009-07-17,21,197540,0.07,Office Supplies,Labels
23041,Order Finished,Tracy Zic,2010-07-20,21,347400,0.02,Office Supplies,Binders & Binder Accessories
23232,Order Finished,Penelope Sewall,2010-04-16,15,1228300,0.03,Technology,Computer Peripherals
23270,Order Finished,Mick Crebagga,2011-03-13,20,2920840,0.04,Office Supplies,Appliances
23618,Order Finished,Jill Stevenson,2012-11-27,45,5203581,0.02,Technology,Telephones & Communication
24033,Order Finished,Steven Ward,2011-01-02,50,2454360,0.0,Furniture,Office Furnishings
24066,Order Returned,Gary Hwang,2012-04-13,30,8557220,0.07,Furniture,Bookcases
24162,Order Finished,Sean Braxton,2009-08-22,1,21880,0.08,Office Supplies,Paper
24384,Order Finished,Linda Southworth,2011-03-26,44,410220,0.06,Office Supplies,Labels
24452,Order Finished,Valerie Takahito,2009-05-07,18,231420,0.08,Office Supplies,Paper
24544,Order Finished,Tanja Norvell,2009-01-26,31,9174600,0.08,Technology,Office Machines
24865,Order Finished,Valerie Takahito,2012-03-19,46,350460,0.04,Office Supplies,Envelopes
24902,Order Returned,Mike Gockenbach,2010-05-26,43,449160,0.03,Office Supplies,Paper
25348,Order Finished,Ryan Crowe,2012-05-09,6,686720,0.08,Office Supplies,Appliances
25350,Order Finished,Troy Blackwell,2010-12-03,30,4955980,0.0,Office Supplies,Appliances
25541,Order Finished,Mike Gockenbach,2009-01-13,50,595520,0.07,Office Supplies,Paper
25601,Order Finished,Valerie Dominguez,2009-01-05,43,514820,0.09,Office Supplies,Storage & Organization
25828,Order Returned,Michael Oakman,2010-11-23,35,482860,0.01,Office Supplies,"Scissors, Rulers & Trimmers"
26176,Order Finished,Gary Mc Garr,2011-11-19,14,188640,0.06,Office Supplies,Paper
26337,Order Finished,Henry Goldwyn,2009-11-07,45,306540,0.08,Office Supplies,Labels
26503,Order Finished,Thais Sissman,2011-04-21,47,1343560,0.1,Office Supplies,Envelopes
26657,Order Finished,Troy Blackwell,2012-09-29,28,2215280,0.06,Office Supplies,Binders & Binder Accessories
26787,Order Finished,Jamie Frazer,2011-09-19,25,2239820,0.08,Office Supplies,Paper
26919,Order Finished,Mick Crebagga,2012-12-10,12,7069120,0.03,Office Supplies,Appliances
26945,Order Finished,Mick Crebagga,2009-02-05,29,442660,0.0,Office Supplies,Paper
27364,Order Finished,Joseph Airdo,2011-05-20,25,148140,0.04,Office Supplies,Binders & Binder Accessories
27460,Order Finished,Evan Bailliet,2009-05-12,7,1710060,0.08,Furniture,Chairs & Chairmats
27717,Order Finished,Tracy Collins,2011-10-26,19,150380,0.05,Office Supplies,Labels
27936,Order Finished,Irene Maddox,2011-07-07,23,2056320,0.07,Technology,Telephones & Communication
28228,Order Finished,Meg Tillman,2012-07-11,5,692460,0.0,Office Supplies,Envelopes
28259,Order Finished,Thea Hudgings,2009-11-04,22,498480,0.06,Technology,Computer Peripherals
28419,Order Returned,Rachel Payne,2009-10-31,9,267700,0.03,Office Supplies,Storage & Organization
28741,Order Finished,Craig Molinari,2011-02-28,13,140260,0.02,Office Supplies,Paper
28769,Order Finished,Mike Gockenbach,2010-08-28,6,391500,0.02,Technology,Computer Peripherals
28928,Order Returned,Nora Pelletier,2010-04-30,3,370320,0.02,Office Supplies,Appliances
29058,Order Finished,Valerie Takahito,2010-01-03,43,575220,0.02,Office Supplies,Paper
29127,Order Finished,Thea Hudgings,2009-03-31,18,62260,0.06,Office Supplies,Pens & Art Supplies
29249,Order Finished,Joy Daniels,2011-06-13,12,6313200,0.1,Furniture,Chairs & Chairmats
29347,Order Finished,Tanja Norvell,2012-08-12,50,4080780,0.07,Office Supplies,Paper
29478,Order Finished,Russell D'Ascenzo,2010-04-09,15,545785,0.01,Technology,Telephones & Communication
29991,Order Returned,Ryan Crowe,2012-10-05,41,246220,0.06,Office Supplies,Labels
30853,Order Finished,Meg Tillman,2011-07-27,16,83040,0.06,Office Supplies,Paper
30886,Order Finished,Linda Southworth,2012-05-12,28,10641140,0.02,Office Supplies,Storage & Organization
31042,Order Finished,Tracy Zic,2012-11-19,26,6454760,0.05,Furniture,Chairs & Chairmats
31078,Order Finished,Evan Bailliet,2009-02-10,7,208920,0.01,Technology,Office Machines
31493,Order Finished,Gary Mc Garr,2009-10-17,8,224940,0.0,Furniture,Office Furnishings
31555,Order Finished,Jill Fjeld,2012-01-04,38,7063500,0.0,Furniture,Office Furnishings
31744,Order Finished,Rachel Payne,2012-09-09,12,173380,0.0,Office Supplies,Paper
31842,Order Finished,Joy Daniels,2010-07-16,9,314520,0.06,Technology,Computer Peripherals
31910,Order Finished,Craig Molinari,2009-10-29,6,375275,0.03,Technology,Telephones & Communication
32519,Order Finished,Jill Stevenson,2010-10-08,8,170720,0.09,Office Supplies,Appliances
32647,Order Finished,Rick Bensley,2011-11-18,32,1343500,0.07,Technology,Computer Peripherals
32966,Order Returned,Steven Cartwright,2012-01-26,4,2070400,0.08,Technology,Office Machines
33218,Order Finished,Eric Hoffmann,2010-01-06,25,227600,0.07,Office Supplies,Binders & Binder Accessories
33285,Order Finished,Michael Oakman,2012-01-19,5,133840,0.01,Office Supplies,Storage & Organization
33479,Order Finished,Penelope Sewall,2012-09-18,24,323740,0.04,Office Supplies,Paper
33537,Order Finished,Mick Crebagga,2010-08-13,26,90760,0.07,Office Supplies,Pens & Art Supplies
33569,Order Finished,Matthew Clasen,2009-08-28,9,247840,0.09,Furniture,Office Furnishings
33571,Order Finished,Steven Ward,2011-10-11,1,14300,0.03,Furniture,Office Furnishings
33637,Order Returned,Michael Oakman,2012-11-24,35,384420,0.07,Furniture,Office Furnishings
33670,Order Finished,Mick Crebagga,2012-04-27,50,415080,0.03,Office Supplies,Pens & Art Supplies
